,Year,Brand,Transmission,Body,Fuel,Price,Capacity,Mileage
335,-11,3,0,1,1,-1.3404659818158147,-0.4374317059237755,0.4474259331342156
336,-10,4,1,1,3,-0.4588959137456369,0.963922341025814,-1.5669144015070755
337,-7,3,0,2,1,-1.191363221888512,-0.21321505841184119,0.509405635738563
338,-4,3,1,1,1,0.36489683485271124,-0.8298108390696606,-1.4584499219494675
339,-4,3,1,1,1,0.13192377246630058,-0.8578379200086523,0.01356801490378365
340,-9,4,1,1,3,0.5382287932682007,1.5244639598056497,0.8502940000624738
341,-4,3,1,1,1,-0.23151420485650004,-0.8578379200086523,-1.2299617482985408
342,-5,5,2,1,1,1.278151239407441,1.5244639598056497,-0.9781072267657751
343,-4,5,1,2,1,1.0265403320301174,0.12310991285606031,-0.3893000520244746
344,-5,3,1,1,1,-0.29674666232469504,-0.8578379200086523,-0.5798256578302385
345,-4,3,1,2,3,0.39844495583635436,-0.8578379200086523,-0.9781072267657751
346,-8,5,1,1,3,0.36489683485271124,1.496436878866658,1.90394894433638
347,-10,4,1,1,1,0.010777780025367034,0.963922341025814,1.90394894433638
348,-10,5,1,2,3,0.21579407492540842,2.3652763879754035,1.9349387956385538
349,-9,3,0,1,1,-1.0888550744384913,-0.4374317059237755,0.5713853383429104
350,-5,3,1,2,1,0.04805347000719274,-0.8578379200086523,0.6953447435516052
351,-5,5,1,1,1,1.0321316855273914,0.12310991285606031,-1.1640463345788175
352,-6,5,1,1,1,-0.2128763598655872,0.12310991285606031,-1.1330564832766437
353,-6,5,1,1,1,0.5326374397709269,0.12310991285606031,-0.8231579702549066
354,-8,3,1,1,3,-0.2128763598655872,-0.8298108390696606,-0.5752391598375168
355,-5,3,1,2,3,-0.28370017083105603,-0.8298108390696606,-0.6651097286138206
356,-7,5,1,1,1,0.7376537346709683,0.12310991285606031,-0.8076630446038197
357,-7,5,1,2,3,0.9333511070755532,1.5244639598056497,0.3234665279255208
358,-9,5,1,2,1,0.34625898986179837,1.5244639598056497,1.3461316208972531
359,-8,3,1,2,1,-0.3899358872792593,-0.8578379200086523,-0.2963304981179535
360,-6,5,1,1,1,-0.2389693428528652,0.12310991285606031,0.4474259331342156
361,-5,5,1,1,1,0.5326374397709269,0.12310991285606031,-0.5442493085353431
362,-4,3,1,1,1,0.7283348121755119,-0.8578379200086523,-1.2570158884853384
363,-8,4,1,1,3,0.4580860598072755,1.5244639598056497,0.7883142974581264
364,-7,3,1,1,1,-0.2874277398292386,-0.8298108390696606,0.5233820586758433
365,-5,3,1,2,1,-0.3899358872792593,-0.8578379200086523,-0.41409193306621356
366,-7,3,0,1,1,-1.0143036944748398,-0.4374317059237755,-0.37380512637338775
367,-8,4,1,1,3,0.29034545488905983,1.5244639598056497,0.7883142974581264
368,-7,3,0,2,1,-0.8465630895566242,-0.4374317059237755,-1.1640463345788175
369,-8,5,1,2,3,0.5699131297527527,1.5244639598056497,2.0588982008472487
370,-7,5,1,1,3,0.5084082412827402,1.5244639598056497,1.1524450502586676
371,-9,5,1,1,3,0.3276211448708855,1.496436878866658,0.7215621577532443
372,-9,5,1,1,3,0.10396700497993129,1.5244639598056497,0.26148682532117334
373,-7,3,0,2,1,-0.9583901595021013,-0.4374317059237755,0.26148682532117334
374,-7,3,0,1,1,-1.0180312634730224,-0.44864253829937223,-1.140803946102187
375,-6,3,1,2,3,-0.26878989483832577,-0.8298108390696606,0.01356801490378365
376,-5,5,1,2,1,0.7190158896800555,0.12310991285606031,-1.04318591450034
377,-4,5,1,1,1,0.9053943395891839,0.12310991285606031,-0.6062290111396905
378,-6,5,1,2,1,0.3089832998799727,0.12310991285606031,-0.5752391598375168
379,-5,5,1,2,1,0.5419563622663833,0.12310991285606031,-1.2167290817925127
380,-4,3,1,2,3,0.17851838494358271,-0.8578379200086523,-0.01742183639839006
381,-7,5,1,2,1,0.4021725248345369,0.12310991285606031,0.01356801490378365
382,-5,3,1,1,1,-0.19423851487467433,-0.8298108390696606,0.6333650409472579
383,-9,4,1,1,3,0.05737239250264917,1.5244639598056497,-0.07940153900273748
384,-6,3,0,2,1,-0.9211144695202755,-0.4374317059237755,-0.4202899033266483
385,-5,3,1,1,3,0.12633241896902672,-0.8578379200086523,0.509405635738563
386,-6,3,1,2,1,-0.5483575697020185,-0.8298108390696606,0.29247667662334703
387,-7,3,0,1,1,-1.1764529458957818,-0.4374317059237755,0.045177663232000835
388,-8,3,1,1,3,-0.2725174638365083,-0.8578379200086523,0.044557866205957364
389,-5,3,1,1,3,-0.49244403472928,-0.8578379200086523,0.3460891193761076
390,-7,3,0,2,1,-0.8726560725439022,-0.4374317059237755,-0.9951516449819706
391,-11,3,0,1,1,-1.2193199893748812,-0.44864253829937223,1.7180098365233378
392,-4,3,1,1,1,-0.4588959137456369,-0.8578379200086523,-0.8119086542322175
393,-6,3,0,1,1,-0.9788917889921054,-0.4374317059237755,-0.30854049953100987
394,-5,3,1,1,1,-0.45703212924654557,-0.8578379200086523,-1.5483204907257713
395,-9,5,1,1,3,0.36489683485271124,1.496436878866658,0.7573244461559527
396,-4,3,1,2,3,0.11328592747538772,-0.8298108390696606,-0.38310208176403987
397,-5,5,1,2,1,0.9538527365655574,2.359670971787605,0.6023751896450842
398,-10,4,1,2,1,0.0014588575299106072,1.5244639598056497,0.044557866205957364
399,-10,5,1,2,3,0.17851838494358271,1.5244639598056497,1.8109793904298588
400,-3,3,1,1,1,-0.34706884380015973,-0.8298108390696606,-0.7301884163483854
401,-10,5,1,1,3,0.32389357587270295,1.5244639598056497,0.4673833973728155
402,-7,3,1,2,1,0.02009670252082346,-0.8578379200086523,1.3461316208972531
403,-5,5,1,1,1,0.6817401996982297,0.12310991285606031,-0.3462241587144531
404,-7,4,1,1,1,0.2791627478945121,1.5244639598056497,1.1930417554645152
405,-7,5,1,1,3,0.9948559955455657,1.5244639598056497,0.7883142974581264
406,-4,3,1,1,3,-0.22219528236104363,-0.8298108390696606,-0.451279754628822
407,-5,3,1,1,3,0.09464808248447487,-0.8578379200086523,0.29247667662334703
408,-7,3,1,2,3,-0.45516834474745427,-0.8578379200086523,-0.5132594572331695
409,-4,5,1,1,1,0.95758030556374,0.12310991285606031,-1.207865984320091
410,-9,5,1,1,3,0.141242694961757,1.5244639598056497,0.29247667662334703
411,-9,5,1,1,3,-0.3247034298110643,1.5244639598056497,0.5403954870407367
412,-3,5,1,2,1,1.1476863244710511,0.12310991285606031,-1.1888382156205564
413,-7,3,1,1,3,-0.06377359993828438,-0.8578379200086523,-0.07940153900273748
414,-5,5,1,1,1,0.029415625016279884,0.12310991285606031,-1.29153858283596
415,-7,5,1,1,1,0.39844495583635436,0.12310991285606031,2.313727748105023
416,-4,3,1,1,3,0.2530697649072341,-0.9979733247036113,-0.778811493041496
417,-3,3,1,1,1,0.5885509747436655,-0.8298108390696606,-1.0318746187750465
418,-4,5,1,1,1,0.8308429596255326,0.12310991285606031,-1.0586808401514267
419,-6,3,1,1,1,-0.6806862691374997,-0.8578379200086523,-0.7549802973901244
420,-5,3,1,1,1,-0.5110818797201928,-0.8578379200086523,-0.6417433807319817
421,-5,3,1,1,3,-0.20355743737013077,-0.8578379200086523,-0.2963304981179535
422,-5,3,1,1,1,-0.16814553188739634,-0.8578379200086523,-0.5797636781276342
423,-4,3,1,2,1,0.15988053995266985,-0.8298108390696606,-1.2880057397875122
424,-7,3,0,2,1,-0.9770280044930142,-0.44864253829937223,0.2212000186283475
425,-4,3,1,1,3,0.17851838494358271,-0.8298108390696606,-1.6598839554135967
426,-4,3,1,1,3,-0.5669954146929314,-0.8578379200086523,-0.5442493085353431
427,-4,3,1,2,1,0.19715622993449555,-0.8578379200086523,0.8502940000624738
428,-7,3,0,1,1,-0.9248420385184581,-0.4374317059237755,1.8109793904298588
429,-5,3,1,1,1,-0.23151420485650004,-0.8578379200086523,-0.7921681189527329
430,-8,5,1,2,1,0.36489683485271124,0.12310991285606031,-0.11039139030491119
431,-7,3,0,2,1,-1.0236226169702962,-0.4374317059237755,0.26148682532117334
432,-4,5,1,1,1,1.1104106344892253,0.12310991285606031,-0.7611782676505591
433,-4,3,1,1,1,-0.2128763598655872,-0.9979733247036113,0.4784157844363893
434,-4,3,1,1,1,0.27170760989814696,-0.8578379200086523,-1.6908738067157705
435,-7,4,1,1,1,0.7003780446891426,1.5244639598056497,0.044557866205957364
436,-5,3,1,1,1,-0.24083312735195647,-0.8578379200086523,-0.40008452027763103
437,-7,3,0,2,1,-1.0143036944748398,-0.4374317059237755,0.10653756881030478
438,-7,3,0,2,1,-0.9583901595021013,-0.4374317059237755,0.01356801490378365
439,-4,3,1,1,3,-0.6042711046747571,-0.8354162552574589,-0.7456833419994723
440,-6,3,1,2,1,-0.7943771235820682,-0.8298108390696606,-0.8851376728592539
441,-8,5,1,1,3,0.06296374599992302,1.5244639598056497,0.6643548922494316
442,-7,3,1,2,3,-0.38061696478380286,-0.8578379200086523,-0.17237109290925862
443,-10,5,1,2,1,0.43758443031727134,2.3652763879754035,1.9963296910681598
444,-7,3,0,1,1,-0.9062041935275453,-0.4374317059237755,-0.7301884163483854
445,-5,3,1,2,3,-0.1756006698837615,-0.8298108390696606,0.09057779538968533
446,-4,3,1,1,1,0.43758443031727134,-0.8578379200086523,-0.11107316703355902
447,-4,3,1,2,1,0.43944821481636265,-0.8298108390696606,-1.318995591089686
448,-5,5,1,2,1,1.389978309352918,0.09508283191706851,-1.1330564832766437
449,-4,5,1,1,1,0.10396700497993129,0.09508283191706851,-1.5669144015070755
450,-7,3,0,1,1,-0.9583901595021013,-0.4374317059237755,-1.009097078067949
451,-4,5,1,1,1,1.2595133944165282,0.12310991285606031,-1.2570158884853384
452,-8,5,1,1,1,0.4021725248345369,1.5244639598056497,0.9742534052711687
453,-8,5,1,1,1,0.3611692658545287,0.12310991285606031,0.6953447435516052
454,-5,3,1,2,3,-0.28183638633196473,-0.8578379200086523,-1.1780537473673998
455,-10,5,1,2,1,-0.1383249799019358,1.5244639598056497,1.1911823643863846
456,-6,3,1,1,1,0.141242694961757,-0.8578379200086523,-1.4739448476005546
457,-8,3,1,1,1,-0.19423851487467433,-0.8578379200086523,-0.20336094421143233
458,-4,3,1,1,1,-0.5669954146929314,-0.8578379200086523,-1.3004016803083818
459,-2,3,1,1,1,-0.2501520498474129,0.12310991285606031,-1.6598839554135967
460,-9,5,1,1,3,-0.38061696478380286,1.5244639598056497,1.0982128104798634
461,-7,3,0,1,1,-0.982619357990288,-0.4374317059237755,-0.4202899033266483
462,-7,3,0,1,1,-0.8540182275529893,-0.4374317059237755,0.044557866205957364
463,-4,3,1,2,3,0.3276211448708855,-0.8578379200086523,-0.8231579702549066
464,-10,5,1,1,1,0.08532915998901844,1.5244639598056497,0.8193041487603001
465,-4,3,1,2,3,0.05178103900537531,-0.8578379200086523,-1.04318591450034
466,-7,3,0,1,1,-0.9583901595021013,-0.4374317059237755,-0.451279754628822
467,-4,3,1,1,3,-0.30606558482015145,-0.8578379200086523,0.029062940554870506
468,-7,3,0,1,1,-0.9583901595021013,-0.4374317059237755,1.1911823643863846
469,-4,3,1,2,1,0.21579407492540842,-0.8578379200086523,-1.1173756185177437
470,-10,3,0,1,1,-0.9863469269884706,0.12310991285606031,3.3914618068407183
471,-7,5,1,1,1,-0.011587633963728389,0.12310991285606031,-1.2497022835780256
472,-4,5,1,1,1,0.7339261656727857,0.12310991285606031,-1.2911047249177297
473,-5,3,1,2,1,0.029415625016279884,-0.8578379200086523,0.590753995406769
474,-4,5,1,2,1,1.0731349445073997,0.12310991285606031,-0.968810271375123
475,-5,3,1,2,3,-0.7757392785911553,-0.8578379200086523,-0.2064599293416497
476,-7,5,1,1,3,0.9613078745619225,1.5132531274300531,0.4164360818320419
477,-3,5,1,1,3,1.1812344454546941,0.12310991285606031,-1.5144175934011934
478,-7,3,0,1,1,-0.8148787530720724,-0.4374317059237755,-0.17237109290925862
479,-5,3,1,1,3,0.02009670252082346,-0.8578379200086523,-0.35831020072230085
480,-7,3,0,1,1,-0.9416160990102798,-0.4374317059237755,0.008981516911061941
481,-7,3,1,1,1,-0.8279252445657114,-0.8578379200086523,-1.2488655575928669
482,-4,3,1,1,1,-0.23524177385468262,-0.8578379200086523,-0.7255399386530593
483,-3,5,1,1,1,0.644464509716404,0.12310991285606031,-1.5049346989027281
484,-7,3,0,2,1,-0.9322971765148234,-0.4374317059237755,0.15302234576356535
485,-4,3,1,1,1,0.010777780025367034,-0.8298108390696606,0.4784157844363893
486,-8,5,1,2,3,0.6631023547073168,1.496436878866658,0.2917329201920949
487,-10,4,1,1,3,-0.5427662162047446,0.963922341025814,0.10653756881030478
488,-8,5,1,1,3,0.21579407492540842,1.5244639598056497,2.2448373086602906
489,-9,5,1,1,3,0.34625898986179837,1.5244639598056497,1.5940504313146429
490,-5,3,1,1,3,0.06669131499810559,-0.8578379200086523,0.49391071008747617
491,-7,3,1,1,3,-0.24083312735195647,-0.8578379200086523,0.726334594853779
492,-7,4,1,1,3,0.5419563622663833,1.5244639598056497,0.3234665279255208
493,-6,3,2,1,3,-0.49244403472928,-0.8578379200086523,0.35445637922769446
494,-4,5,1,1,1,1.1104106344892253,0.12310991285606031,-0.8874929015582191
495,-4,5,1,2,1,0.8420256666200803,0.09508283191706851,-0.04841168770056377
496,-7,5,1,1,1,0.39844495583635436,0.12310991285606031,2.313727748105023
497,-8,5,1,2,3,-0.007860064965545819,1.5244639598056497,1.1911823643863846
498,-10,5,1,1,3,0.13192377246630058,1.5244639598056497,3.050573442516807
499,-9,5,1,2,1,0.4021725248345369,2.3652763879754035,0.35445637922769446
500,-8,3,0,1,1,-1.2193199893748812,-0.4374317059237755,0.38544623052986815
501,-4,3,1,1,3,-0.0861390139273798,-0.8578379200086523,-0.4202899033266483
502,-4,3,1,1,1,0.09464808248447487,0.09508283191706851,-0.23435079551360605
503,-5,3,1,1,1,-0.1606903938910312,-0.8578379200086523,-0.5752391598375168
504,-7,5,1,1,1,0.8308429596255326,1.5244639598056497,-0.23435079551360605
505,-4,3,1,1,1,0.2530697649072341,-0.8298108390696606,0.2615178151724755
506,-5,3,1,1,1,-0.6601846396474956,-0.8578379200086523,-0.5132594572331695
507,-5,3,1,1,1,-0.7421911576075122,-0.8578379200086523,-1.6567849702833795
508,-5,3,1,2,1,0.10023943598174873,-0.8578379200086523,-1.1760394070327587
509,-6,3,1,1,1,-0.3433412748019772,-0.8578379200086523,0.5713853383429104
510,-9,4,1,1,3,-0.38434453378198546,1.5244639598056497,-0.03601574717969429
511,-5,3,1,1,1,-0.5390386472065621,-0.8578379200086523,-0.6372188624418643
512,-5,3,1,1,1,-0.16628174738830506,-0.8578379200086523,-0.8100802530053892
513,-7,5,1,1,1,0.774929424652794,1.5244639598056497,0.6643548922494316
514,-4,3,1,1,1,0.4580860598072755,-0.8578379200086523,-1.6825065468641835
515,-8,4,1,1,3,0.4021725248345369,1.496436878866658,0.10653756881030478
516,-6,3,1,1,3,-0.1979660838728569,-0.8578379200086523,0.5713853383429104
517,-9,5,1,1,3,0.4021725248345369,1.5216612517117507,0.7480274907653006
518,-7,3,0,1,1,-1.1112204884275867,0.12310991285606031,0.38544623052986815
519,-7,4,1,1,1,-0.19423851487467433,1.244193150415732,0.9280785268309298
520,-6,3,1,1,3,-0.6079986736729397,-0.8578379200086523,0.5104283008315348
521,-7,3,1,1,3,-0.23524177385468262,-0.8578379200086523,-0.6062290111396905
522,-6,3,1,1,1,-0.6434105791556741,-0.8578379200086523,-0.5132594572331695
523,-4,3,1,2,3,0.3276211448708855,-0.8298108390696606,-1.2880057397875122
524,-5,5,1,1,1,-0.30606558482015145,0.09508283191706851,-0.8572468066872976
525,-6,3,1,1,3,-0.37129804228834645,-0.8578379200086523,0.35445637922769446
526,-6,5,1,1,1,0.4953617497891012,0.12310991285606031,-0.6062290111396905
527,-4,3,1,2,1,-0.15696282489284863,-0.8298108390696606,0.23049697401899963
528,-10,5,1,1,3,0.010777780025367034,1.5244639598056497,1.7799895391276852
529,-7,3,1,2,1,-0.4178926547656286,-0.8578379200086523,0.8812838513646476
530,-10,5,1,1,3,-0.08800279842647109,2.3652763879754035,1.1663904833446457
531,-5,3,1,2,3,-0.34893262829925104,-0.8298108390696606,0.5713853383429104
532,-7,3,0,1,1,-0.9416160990102798,-0.4374317059237755,-0.55974423418643
533,-7,3,0,1,1,-0.8092873995747984,-0.4374317059237755,0.13752742011247848
534,-4,3,1,1,3,0.06669131499810559,-0.8298108390696606,-1.0400869293701225
535,-7,5,1,1,3,-0.20355743737013077,1.5244639598056497,0.044557866205957364
536,-7,3,1,1,1,-0.5110818797201928,-0.8578379200086523,-0.6210731499134318
537,-9,5,1,1,3,-0.427211577261085,1.496436878866658,0.509405635738563
538,-4,3,1,2,3,0.04805347000719274,0.12310991285606031,-1.0710767806722963
539,-7,3,1,2,1,-0.15696282489284863,-0.8578379200086523,-0.5404375568251758
540,-7,3,1,2,3,-0.29674666232469504,-0.8578379200086523,-1.1392544535370783
541,-11,5,1,1,1,0.21020272142813456,0.09508283191706851,0.1995071227168259
542,-5,3,1,2,3,-0.09173036742465365,-0.1571608965338576,0.509405635738563
543,-6,5,1,1,1,0.513999594780014,0.12310991285606031,-0.6806046542649075
544,-7,5,1,2,1,-0.017178987461002247,0.12310991285606031,-0.4822696059309957
545,-8,4,1,1,3,-0.08241144492919723,0.963922341025814,1.1911823643863846
546,-8,5,1,2,3,0.4674049823027319,1.5244639598056497,0.5249005613896499
547,-7,3,1,1,1,-0.4365304997565414,-0.8578379200086523,-0.26534064681577973
548,-6,5,1,2,1,0.4729963358000058,0.12310991285606031,-0.6991985650462117
549,-5,3,1,2,1,-0.5483575697020185,-0.8578379200086523,0.5713853383429104
550,-4,3,1,1,1,-0.23151420485650004,-0.8578379200086523,-1.2299617482985408
551,-5,3,1,2,1,-0.3992548097747157,-0.8578379200086523,-0.668208713744038
552,-8,4,1,1,3,-0.2501520498474129,1.5244639598056497,0.26148682532117334
553,-4,3,1,1,1,0.3183022223754291,-0.8298108390696606,-1.4429549962983808
554,-4,3,1,1,3,0.10023943598174873,-0.8298108390696606,-0.2963304981179535
555,-7,3,0,2,1,-0.9490712370066449,-0.4374317059237755,1.7489996878255114
556,-7,5,1,1,1,0.644464509716404,0.12310991285606031,-0.451279754628822
557,-6,4,1,1,3,0.9426700295710096,1.5244639598056497,-0.20336094421143233
558,-4,3,1,1,1,0.010777780025367034,-0.8298108390696606,-0.4946655464518652
559,-11,5,1,1,1,-0.3433412748019772,0.09508283191706851,0.1685172714146522
560,-4,5,1,1,1,0.951988952066466,0.12310991285606031,-0.9781072267657751
561,-9,5,1,1,3,0.3555779123572548,1.5244639598056497,-0.2963304981179535
562,-4,3,1,1,1,-0.16628174738830506,-0.8298108390696606,0.943263553968995
563,-4,3,1,1,3,-0.3526601972974336,-0.8298108390696606,-0.9781072267657751
564,-4,3,1,2,3,0.19715622993449555,-0.8578379200086523,-0.9781072267657751
565,-7,3,1,1,1,-0.6471381481538566,0.12310991285606031,-0.09055788547152002
566,-8,3,1,1,3,-0.3526601972974336,-0.8578379200086523,0.38820432729576165
567,-7,3,0,1,1,-1.0329415394657526,-0.4374317059237755,-0.20336094421143233
568,-9,5,1,2,1,-0.026497909956458673,1.5244639598056497,0.4474259331342156
569,-5,3,1,1,1,-0.23151420485650004,-0.8578379200086523,-0.04841168770056377
570,-7,5,1,2,1,0.7339261656727857,0.12310991285606031,0.5713853383429104
571,-6,3,1,1,3,-0.799968477079342,-0.8298108390696606,0.43502999261334613
572,-8,5,1,1,3,0.5326374397709269,1.5244639598056497,0.09104264315921792
573,-4,3,0,1,1,0.15988053995266985,-0.9979733247036113,-1.318995591089686
574,-5,5,1,1,1,0.6966504756909601,0.12310991285606031,-0.32732034942012717
575,-4,3,1,2,3,0.21579407492540842,-0.8298108390696606,-0.35831020072230085
576,-5,3,1,1,1,0.06482753049901431,-0.8578379200086523,-0.5752391598375168
577,-3,5,1,2,1,1.2501944719210718,0.12310991285606031,-1.0400869293701225
578,-7,3,0,2,1,-1.0329415394657526,-0.4374317059237755,-0.06390661335165063
579,-9,4,1,1,3,0.36303305035361993,1.496436878866658,0.6730320506140403
580,-8,5,1,1,3,0.7003780446891426,1.5244639598056497,2.0279083495450747
581,-6,5,1,2,1,0.709696967184599,0.12310991285606031,0.26148682532117334
582,-5,3,1,1,1,0.3089832998799727,-0.8578379200086523,-0.2963304981179535
583,-9,5,1,2,3,0.3835346798436241,1.5244639598056497,0.726334594853779
584,-8,3,1,2,1,-0.2501520498474129,-0.8298108390696606,1.1911823643863846
585,-4,5,1,1,1,0.8681186496073583,0.11750449666826195,-0.19815464919266715
586,-7,3,0,1,1,-0.8372441670611678,-0.4374317059237755,0.9587274897687796
587,-5,3,1,1,3,-0.3247034298110643,-0.8578379200086523,-0.06824519253395495
588,-8,5,1,1,3,0.34625898986179837,1.5244639598056497,0.8502940000624738
589,-9,5,1,2,1,0.36303305035361993,1.5244639598056497,0.1995071227168259
590,-5,3,1,1,1,-0.5017629572247364,-0.8298108390696606,1.470091026105948
591,-7,3,1,1,3,-0.6452743636547654,-0.8578379200086523,0.3234665279255208
592,-7,3,0,1,1,-0.5297197247111057,0.12310991285606031,-0.17237109290925862
593,-4,3,1,1,3,-0.16255417839012248,-0.8578379200086523,-0.46844813225022625
594,-10,5,1,1,3,0.34625898986179837,2.3652763879754035,0.9742534052711687
595,-7,3,0,1,1,-0.982619357990288,-0.4374317059237755,0.01356801490378365
596,-9,5,1,2,3,0.20647515242995199,1.5244639598056497,0.5537521129519736
597,-3,5,1,1,1,1.1066830654910427,0.12310991285606031,-1.1640463345788175
598,-4,5,1,1,1,1.1104106344892253,0.12310991285606031,-0.7611782676505591
599,-7,3,0,2,1,-0.9919382804857444,-0.4374317059237755,-1.5979042528092493
600,-7,3,0,2,1,-1.0236226169702962,-0.4374317059237755,0.7573244461559527
601,-9,5,1,1,1,0.3555779123572548,1.5244639598056497,0.6798498179005185
602,-4,5,1,2,1,0.7376537346709683,0.12030720476216113,-0.8851376728592539
603,-9,5,1,1,3,0.18783730743903912,1.5244639598056497,2.9266140373081124
604,-10,3,1,1,1,-0.4067099477710809,-0.8298108390696606,0.8812838513646476
605,-4,5,1,1,1,0.8681186496073583,0.12310991285606031,-1.7193844699137701
606,-7,5,1,1,3,0.9240321845800968,1.5244639598056497,1.9969184982429011
